"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] SongArtistsComparatorMaximumOfContainment record1Value","[0] SongArtistsComparatorMaximumOfContainment record2Value","[0] SongArtistsComparatorMaximumOfContainment record1PreprocessedValue","[0] SongArtistsComparatorMaximumOfContainment record2PreprocessedValue","[0] SongArtistsComparatorMaximumOfContainment similarity","[0] SongArtistsComparatorMaximumOfContainment postproccesedSimilarity","[1] SongTrackAnomalityComparatorLevenshteinSimilarity record1Value","[1] SongTrackAnomalityComparatorLevenshteinSimilarity record2Value","[1] SongTrackAnomalityComparatorLevenshteinSimilarity record1PreprocessedValue","[1] SongTrackAnomalityComparatorLevenshteinSimilarity record2PreprocessedValue","[1] SongTrackAnomalityComparatorLevenshteinSimilarity similarity","[1] SongTrackAnomalityComparatorLevenshteinSimilarity postproccesedSimilarity","[2] SongDateComparator2Years record1Value","[2] SongDateComparator2Years record2Value","[2] SongDateComparator2Years record1PreprocessedValue","[2] SongDateComparator2Years record2PreprocessedValue","[2] SongDateComparator2Years similarity","[2] SongDateComparator2Years postproccesedSimilarity","[3] AlbumTitleComparatorLevenshtein record1Value","[3] AlbumTitleComparatorLevenshtein record2Value","[3] AlbumTitleComparatorLevenshtein record1PreprocessedValue","[3] AlbumTitleComparatorLevenshtein record2PreprocessedValue","[3] AlbumTitleComparatorLevenshtein similarity","[3] AlbumTitleComparatorLevenshtein postproccesedSimilarity"
"WekaMatchingRule","deezer_11911","musico_4627",,"0","r. kelly","céline dion","r. kelly","céline dion","0.0","0.0","forever more","the power of love","forever more","the power of love","0.2941176470588235","0.2941176470588235","2003-02-17T00:00","1993-11-09T00:00","2003-02-17T00:00","1993-11-09T00:00","0.0","0.0",,,"chocolate factory","the colour of my love","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","deezer_2359","musico_4402","8.744630787428685E-4",,"dusty springfield","shai","dusty springfield","shai","0.0","0.0","i don't want to hear it anymore","i don't wanna be alone","i dont want to hear it anymore","i dont wanna be alone","0.5483870967741935","0.5483870967741935","1990-08-20T00:00","1995-01-01T00:00","1990-08-20T00:00","1995-01-01T00:00","0.0","0.0",,,"dusty in memphis","blackface","0.0625","0.0625"
"WekaMatchingRule","deezer_5889","musico_6255","0.001376014927467309",,"the feeling","zz top","the feeling","zz top","0.0","0.0","strange","stages","strange","stages","0.5714285714285714","0.5714285714285714","2011-12-05T00:00","1985-10-28T00:00","2011-12-05T00:00","1985-10-28T00:00","0.0","0.0",,,"the feeling  singles 2006  2011","afterburner","0.12903225806451613","0.12903225806451613"
"WekaMatchingRule","deezer_10881","musico_8584",,"0","the pipettes","george harrison","the pipettes","george harrison","0.0","0.0","i love you","dark horse","i love you","dark horse","0.0","0.0","2006-07-15T00:00","1974-12-09T00:00","2006-07-15T00:00","1974-12-09T00:00","0.0","0.0",,,"we are the pipettes","dark horse remastered","0.23809523809523814","0.23809523809523814"
"WekaMatchingRule","deezer_17911","musico_371",,"0","the sound","eminem","the sound","eminem","0.0","0.0","possession","believe","possession","believe","0.09999999999999998","0.09999999999999998","2012-07-23T00:00","2017-12-15T00:00","2012-07-23T00:00","2017-12-15T00:00","0.0","0.0",,,"from the lions mouth","revival","0.15000000000000002","0.15000000000000002"
"WekaMatchingRule","deezer_23925","musico_10090","0.9143046938341629","1","the beatles","the beatles","the beatles","the beatles","1.0","1.0","yellow submarine","yellow submarine","yellow submarine","yellow submarine","1.0","1.0","2018-03-22T00:00","2014-01-01T00:00","2018-03-22T00:00","2014-01-01T00:00","0.0","0.0",,,"yellow submarine songtrack","yellow submarine songtrack","1.0","1.0"
"WekaMatchingRule","deezer_23667","musico_3452",,"0","heather nova","craig david","heather nova","craig david","0.0","0.0","after all this time","walking away","after all this time","walking away","0.1578947368421053","0.1578947368421053","2019-06-28T00:00","2001-01-01T00:00","2019-06-28T00:00","2001-01-01T00:00","0.0","0.0",,,"pearl","born to do it","0.0","0.0"
"WekaMatchingRule","deezer_3817","musico_3139","3.666562984350922E-4",,"melanie c","george strait","melanie c","george strait","0.0","0.0","melt","meanwhile","melt","meanwhile","0.33333333333333337","0.33333333333333337","2003-03-01T00:00","2017-12-01T00:00","2003-03-01T00:00","2017-12-01T00:00","0.0","0.0",,,"reason","strait out of the box part 2","0.1071428571428571","0.1071428571428571"
"WekaMatchingRule","deezer_15964","musico_3536","0.0011570646346570443",,"baasik","darren hayes","baasik","darren hayes","0.0","0.0","insane","insatiable","insane","insatiable","0.5","0.5","2021-06-11T00:00","2002-03-18T00:00","2021-06-11T00:00","2002-03-18T00:00","0.0","0.0",,,"insane","spin","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","deezer_14065","musico_5954",,"0","the smashing pumpkins","sting","the smashing pumpkins","sting","0.0","0.0","perfect","we'll be together","perfect","well be together","0.17647058823529416","0.17647058823529416","2014-09-23T00:00","1994-01-01T00:00","2014-09-23T00:00","1994-01-01T00:00","0.0","0.0",,,"adore 2014 remaster","fields of gold  the best of sting 1984  1994","0.15909090909090906","0.15909090909090906"
"WekaMatchingRule","deezer_19037","musico_8632",,"0","malaa","wind & fire","malaa","wind & fire","0.0","0.0","notorious","devotion","notorious","devotion","0.33333333333333337","0.33333333333333337","2016-08-24T00:00","1974-03-25T00:00","2016-08-24T00:00","1974-03-25T00:00","0.0","0.0",,,"notorious","open our eyes","0.23076923076923073","0.23076923076923073"
"WekaMatchingRule","deezer_17376","musico_4088","0.4597765750441716","0","third eye blind","third eye blind","third eye blind","third eye blind","1.0","1.0","how's it going to be","how's it going to be","hows it going to be","hows it going to be","1.0","1.0","2013-11-11T00:00","1997-04-08T00:00","2013-11-11T00:00","1997-04-08T00:00","0.0","0.0",,,"the third eye blind collection","third eye blind","0.5","0.5"
"WekaMatchingRule","deezer_13766","musico_3186","0.011044477562969376","0","angus & julia stone","good charlotte","angus & julia stone","good charlotte","0.0","0.0","hold on","hold on","hold on","hold on","1.0","1.0","2011-06-13T00:00","2002-10-04T00:00","2011-06-13T00:00","2002-10-04T00:00","0.0","0.0",,,"down the way deluxe edition","the young and the hopeless","0.11111111111111116","0.11111111111111116"
"WekaMatchingRule","deezer_8547","musico_5215","0.0010751123630708766",,"natalie imbruglia","dj quik","natalie imbruglia","dj quik","0.0","0.0","torn","tonite","torn","tonite","0.33333333333333337","0.33333333333333337","2007-09-05T00:00","1991-01-01T00:00","2007-09-05T00:00","1991-01-01T00:00","0.0","0.0",,,"glorious the singles 9707","quik is the name","0.31999999999999995","0.31999999999999995"
"WekaMatchingRule","deezer_23204","musico_8925","1.8787013999876684E-4",,"tamino","the new seekers","tamino","the new seekers","0.0","0.0","cinnamon","circles","cinnamon","circles","0.25","0.25","2022-09-23T00:00","2019-02-15T00:00","2022-09-23T00:00","2019-02-15T00:00","0.0","0.0",,,"sahar","the albums 197073","0.05882352941176472","0.05882352941176472"
"WekaMatchingRule","deezer_638","musico_2198","0.0014182619237267876",,"okkervil river","rihanna","okkervil river","rihanna","0.0","0.0","red","rehab","red","rehab","0.4","0.4","2007-01-23T00:00","2008-06-02T00:00","2007-01-23T00:00","2008-06-02T00:00","0.0","0.0",,,"dont fall in love with everyone you see","good girl gone bad reloaded","0.3076923076923077","0.3076923076923077"
"WekaMatchingRule","deezer_20742","musico_7709","0.9976608212798946","1","boston","boston","boston","boston","1.0","1.0","a man i'll never be","a man i'll never be","a man ill never be","a man ill never be","1.0","1.0","1978-08-02T00:00","1978-08-02T00:00","1978-08-02T00:00","1978-08-02T00:00","1.0","1.0",,,"dont look back","dont look back","1.0","1.0"
"WekaMatchingRule","deezer_15467","musico_9756","9.331474146943243E-4",,"jessie j","petula clark","jessie j","petula clark","0.0","0.0","domino","downtown","domino","downtown","0.375","0.375","2011-11-14T00:00","2003-04-11T00:00","2011-11-14T00:00","2003-04-11T00:00","0.0","0.0",,,"who you are platinum edition","the ultimate petula clark","0.25","0.25"
"WekaMatchingRule","deezer_3998","musico_6060","4.7428705309109087E-4",,"lene marlin","company b","lene marlin","company b","0.0","0.0","faces","fascinated","faces","fascinated","0.4","0.4","2004-05-14T00:00","1987-01-01T00:00","2004-05-14T00:00","1987-01-01T00:00","0.0","0.0",,,"another day","company b","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","deezer_17897","musico_4680","0.1845603248511436",,"tim mcgraw","tim mcgraw","tim mcgraw","tim mcgraw","1.0","1.0","don't take the girl","don't take the girl","dont take the girl","dont take the girl","1.0","1.0","2010-11-30T00:00","1994-03-22T00:00","2010-11-30T00:00","1994-03-22T00:00","0.0","0.0",,,"number one hits","not a moment too soon","0.23809523809523814","0.23809523809523814"
"WekaMatchingRule","deezer_11251","musico_171","5.915715663747544E-4",,"david gray","takeoff","david gray","takeoff","0.0","0.0","caroline","casper","caroline","casper","0.25","0.25","2002-10-28T00:00","2018-11-02T00:00","2002-10-28T00:00","2018-11-02T00:00","0.0","0.0",,,"a new day at midnight","the last rocket","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","deezer_15385","musico_1400","0.9919748039304003","1","katy perry","katy perry","katy perry","katy perry","1.0","1.0","the one that got away","the one that got away","the one that got away","the one that got away","1.0","1.0","2012-03-23T00:00","2012-03-12T00:00","2012-03-23T00:00","2012-03-12T00:00","1.0","1.0",,,"teenage dream the complete confection","katy perry  teenage dream the complete confection","0.7551020408163265","0.7551020408163265"
"WekaMatchingRule","deezer_11694","musico_2721",,"0","lykke li","kelly clarkson","lykke li","kelly clarkson","0.0","0.0","tonight","walk away","tonight","walk away","0.0","0.0","2008-06-02T00:00","2004-01-17T00:00","2008-06-02T00:00","2004-01-17T00:00","0.0","0.0",,,"youth novels","breakaway","0.0","0.0"
"WekaMatchingRule","deezer_2390","musico_3163","2.984413912541729E-4",,"the isley brothers","audioslave","the isley brothers","audioslave","0.0","0.0","contagious","cochise","contagious","cochise","0.30000000000000004","0.30000000000000004","2001-08-14T00:00","2002-11-17T00:00","2001-08-14T00:00","2002-11-17T00:00","0.0","0.0",,,"eternal","audioslave","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","deezer_17342","musico_4005","0.9743429505100635","1","madonna","madonna","madonna","madonna","1.0","1.0","the power of good-bye","the power of good-bye","the power of goodbye","the power of goodbye","1.0","1.0","1998-06-02T00:00","1998-03-03T00:00","1998-06-02T00:00","1998-03-03T00:00","1.0","1.0",,,"ray of light","ray of light us version","0.5217391304347826","0.5217391304347826"
"WekaMatchingRule","deezer_17888","musico_4671","0.5109432842719865","0","the jesus and mary chain","the jesus and mary chain","the jesus and mary chain","the jesus and mary chain","1.0","1.0","sometimes always","sometimes always","sometimes always","sometimes always","1.0","1.0","2006-06-20T00:00","1994-08-23T00:00","2006-06-20T00:00","1994-08-23T00:00","0.0","0.0",,,"stoned and dethroned","stoned and dethroned expanded version","0.5405405405405406","0.5405405405405406"
"WekaMatchingRule","deezer_15737","musico_1589","0.9475914404592967","1","taylor swift","taylor swift","taylor swift","taylor swift","1.0","1.0","enchanted","enchanted","enchanted","enchanted","1.0","1.0","2010-10-25T00:00","2010-01-01T00:00","2010-10-25T00:00","2010-01-01T00:00","1.0","1.0",,,"speak now deluxe package","speak now","0.375","0.375"
"WekaMatchingRule","deezer_1383","musico_7895","0.0019375647685070214",,"bob dylan","wet willie","bob dylan","wet willie","0.0","0.0","make you feel my love","make you feel love again","make you feel my love","make you feel love again","0.625","0.625","1997-09-30T00:00","1977-01-01T00:00","1997-09-30T00:00","1977-01-01T00:00","0.0","0.0",,,"time out of mind","keep on smilin live the botton line ny  complete  remastered 18 dec 77","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","deezer_13223","musico_8244","4.51327318728027E-4",,"between the trees","electric light orchestra","between the trees","electric light orchestra","0.0","0.0","darlin'","daybreaker","darlin","daybreaker","0.30000000000000004","0.30000000000000004","2006-09-19T00:00","1973-11-01T00:00","2006-09-19T00:00","1973-11-01T00:00","0.0","0.0",,,"the story and the song","on the third day","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","deezer_14787","musico_726","0.9976608212798946","1","jeremih","jeremih","jeremih","jeremih","1.0","1.0","oui","oui","oui","oui","1.0","1.0","2015-12-04T00:00","2015-12-04T00:00","2015-12-04T00:00","2015-12-04T00:00","1.0","1.0",,,"late nights the album","late nights the album","1.0","1.0"
"WekaMatchingRule","deezer_26135","musico_10999","0.9976608212798946","1","jonah matranga","fort minor","jonah matranga","fort minor","1.0","1.0","where'd you go (feat. holly brook & jonah matranga)","where'd you go (feat. holly brook & jonah matranga)","whered you go ","whered you go ","1.0","1.0","2005-11-15T00:00","2005-01-01T00:00","2005-11-15T00:00","2005-01-01T00:00","1.0","1.0",,,"the rising tied","the rising tied","1.0","1.0"
"WekaMatchingRule","deezer_14697","musico_700","3.784348732730884E-4",,"youngboy never broke again","justin bieber","youngboy never broke again","justin bieber","0.0","0.0","change","children","change","children","0.375","0.375","2022-07-24T00:00","2015-11-13T00:00","2022-07-24T00:00","2015-11-13T00:00","0.0","0.0",,,"change","purpose deluxe","0.0714285714285714","0.0714285714285714"
"WekaMatchingRule","deezer_13145","musico_6096","0.001169133335468162",,"good charlotte","donna allen","good charlotte","donna allen","0.0","0.0","seasons","serious","seasons","serious","0.5714285714285714","0.5714285714285714","2001-01-14T00:00","1986-03-05T00:00","2001-01-14T00:00","1986-03-05T00:00","0.0","0.0",,,"good charlotte","perfect timing expanded edition","0.09677419354838712","0.09677419354838712"
"WekaMatchingRule","deezer_18775","musico_385",,"0","vedo","shawn mendes","vedo","shawn mendes","0.0","0.0","you got it","mercy","you got it","mercy","0.0","0.0","2020-03-06T00:00","2017-04-20T00:00","2020-03-06T00:00","2017-04-20T00:00","0.0","0.0",,,"you got it","illuminate deluxe","0.17647058823529416","0.17647058823529416"
"WekaMatchingRule","deezer_14507","musico_7831","4.012953410928922E-4",,"justin timberlake","cheap trick","justin timberlake","cheap trick","0.0","0.0","supplies","surrender","supplies","surrender","0.33333333333333337","0.33333333333333337","2018-02-02T00:00","1978-04-01T00:00","2018-02-02T00:00","1978-04-01T00:00","0.0","0.0",,,"man of the woods","heaven tonight","0.125","0.125"
"WekaMatchingRule","deezer_73","musico_5052","9.706034878112656E-4",,"switchfoot","the black crowes","switchfoot","the black crowes","0.0","0.0","redemption","remedy","redemption","remedy","0.30000000000000004","0.30000000000000004","2007-12-25T00:00","1992-01-01T00:00","2007-12-25T00:00","1992-01-01T00:00","0.0","0.0",,,"the beautiful letdown deluxe version","the southern harmony and musical companion","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","deezer_17103","musico_11240","2.3258826663341423E-4",,"avant","slum village","avant","slum village","0.0","0.0","separated","selfish","separated","selfish","0.2222222222222222","0.2222222222222222","2019-01-25T00:00","2004-01-01T00:00","2019-01-25T00:00","2004-01-01T00:00","0.0","0.0",,,"my thoughts","detroit deli a taste of detroit","0.12903225806451613","0.12903225806451613"
"WekaMatchingRule","deezer_73","musico_5054",,"0","switchfoot","red hot chili peppers","switchfoot","red hot chili peppers","0.0","0.0","redemption","give it away","redemption","give it away","0.16666666666666663","0.16666666666666663","2007-12-25T00:00","1991-09-24T00:00","2007-12-25T00:00","1991-09-24T00:00","0.0","0.0",,,"the beautiful letdown deluxe version","blood sugar sex magik deluxe edition","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","deezer_13162","musico_2334","0.0013405580555014068",,"fiona apple","ashanti","fiona apple","ashanti","0.0","0.0","the way things are","the way that i love you","the way things are","the way that i love you","0.5217391304347826","0.5217391304347826","2011-04-08T00:00","2008-01-01T00:00","2011-04-08T00:00","2008-01-01T00:00","0.0","0.0",,,"original album classics","the declaration","0.17391304347826086","0.17391304347826086"
"WekaMatchingRule","deezer_21506","musico_166","0.9976608212798946","1","queen","queen","queen","queen","1.0","1.0","killer queen","killer queen","killer queen","killer queen","1.0","1.0","2018-10-19T00:00","2018-10-19T00:00","2018-10-19T00:00","2018-10-19T00:00","1.0","1.0",,,"bohemian rhapsody the original soundtrack","bohemian rhapsody the original soundtrack","1.0","1.0"
"WekaMatchingRule","deezer_24364","musico_8889","0.0031076101978653975",,"esther phillips","perry como","esther phillips","perry como","0.0","0.0","and i love him","and i love you so","and i love him","and i love you so","0.6470588235294117","0.6470588235294117","1966-01-01T00:00","1987-01-01T00:00","1966-01-01T00:00","1987-01-01T00:00","0.0","0.0",,,"and i love him","its impossible","0.2142857142857143","0.2142857142857143"
"WekaMatchingRule","deezer_20425","musico_6657","0.9976608212798946","1","van halen","van halen","van halen","van halen","1.0","1.0","and the cradle will rock...","and the cradle will rock...","and the cradle will rock","and the cradle will rock","1.0","1.0","1996-09-24T00:00","1996-09-24T00:00","1996-09-24T00:00","1996-09-24T00:00","1.0","1.0",,,"best of volume 1","best of volume 1","1.0","1.0"
"WekaMatchingRule","deezer_14404","musico_4102","3.842711820775217E-4",,"muse","elvis crespo","muse","elvis crespo","0.0","0.0","survival","suavemente","survival","suavemente","0.30000000000000004","0.30000000000000004","2012-09-24T00:00","2008-07-21T00:00","2012-09-24T00:00","2008-07-21T00:00","0.0","0.0",,,"the 2nd law","suavementelos exitos","0.15000000000000002","0.15000000000000002"
"WekaMatchingRule","deezer_4460","musico_189","0.0010450293790364642",,"taylor swift","charlie puth","taylor swift","charlie puth","0.0","0.0","the way i loved you","the way i am","the way i loved you","the way i am","0.5263157894736843","0.5263157894736843","2009-11-16T00:00","2018-05-11T00:00","2009-11-16T00:00","2018-05-11T00:00","0.0","0.0",,,"fearless platinum edition","voicenotes","0.12","0.12"
"WekaMatchingRule","deezer_14885","musico_822","0.9790220339556466","1","fetty wap","fetty wap","fetty wap","fetty wap","1.0","1.0","trap queen","trap queen","trap queen","trap queen","1.0","1.0","2015-09-25T00:00","2015-09-25T00:00","2015-09-25T00:00","2015-09-25T00:00","1.0","1.0",,,"fetty wap","fetty wap deluxe","0.5625","0.5625"
"WekaMatchingRule","deezer_26034","musico_2098","0.9976608212798946","1","ne-yo","flo rida","ne-yo","flo rida","1.0","1.0","be on you (feat. ne-yo)","be on you (feat. ne-yo)","be on you ","be on you ","1.0","1.0","2009-03-30T00:00","2009-03-30T00:00","2009-03-30T00:00","2009-03-30T00:00","1.0","1.0",,,"roots route of overcoming the struggle","roots route of overcoming the struggle","1.0","1.0"
"WekaMatchingRule","deezer_15064","musico_924","0.9953120757684852","1","echosmith","echosmith","echosmith","echosmith","1.0","1.0","cool kids","cool kids","cool kids","cool kids","1.0","1.0","2013-10-04T00:00","2013-10-04T00:00","2013-10-04T00:00","2013-10-04T00:00","1.0","1.0",,,"talking dreams deluxe edition","talking dreams deluxe version","0.8620689655172413","0.8620689655172413"
"WekaMatchingRule","deezer_19964","musico_7014","0.9143046938341629","1","melissa manchester","melissa manchester","melissa manchester","melissa manchester","1.0","1.0","you should hear how she talks about you","you should hear how she talks about you","you should hear how she talks about you","you should hear how she talks about you","1.0","1.0","2008-02-08T00:00","1982-01-01T00:00","2008-02-08T00:00","1982-01-01T00:00","0.0","0.0",,,"hey ricky","hey ricky","1.0","1.0"
"WekaMatchingRule","deezer_15053","musico_897","0.9260352233906403","1","nicki minaj","nicki minaj","nicki minaj","nicki minaj","1.0","1.0","anaconda","anaconda","anaconda","anaconda","1.0","1.0","2014-12-15T00:00","2014-12-15T00:00","2014-12-15T00:00","2014-12-15T00:00","1.0","1.0",,,"the pinkprint","the pinkprint international deluxe explicit","0.3023255813953488","0.3023255813953488"
"WekaMatchingRule","deezer_9562","musico_4042",,"0","chris de burgh","boyz ii men","chris de burgh","boyz ii men","0.0","0.0","missing you","i remember","missing you","i remember","0.09090909090909094","0.09090909090909094","1999-06-18T00:00","2001-10-30T00:00","1999-06-18T00:00","2001-10-30T00:00","0.0","0.0",,,"the love songs","legacy the greatest hits collection deluxe edition","0.18000000000000005","0.18000000000000005"
"WekaMatchingRule","deezer_23556","musico_2586","6.13375282649924E-4",,"laura lavieri","will.i.am","laura lavieri","will.i.am","0.0","0.0","felicidade","fergalicious","felicidade","fergalicious","0.41666666666666663","0.41666666666666663","2010-11-30T00:00","2006-01-01T00:00","2010-11-30T00:00","2006-01-01T00:00","0.0","0.0",,,"feito pra acabar","the dutchess","0.125","0.125"
"WekaMatchingRule","deezer_22162","musico_10621","0.6313842980259757","1","the rembrandts","the rembrandts","the rembrandts","the rembrandts","1.0","1.0","i'll be there for you (theme from ""friends')","i'll be there for you (theme from ""friends')","ill be there for you ","ill be there for you ","1.0","1.0","2009-10-13T00:00","1995-01-01T00:00","2009-10-13T00:00","1995-01-01T00:00","0.0","0.0",,,"ill be there for you theme from friends  snippets dont hide your love  end of the beginning  lovin me insane  drowning i","ill be there for you theme from friends  snippets dont hide your love  end of the beginning  lovin me insane  drowning in your tears  this house is not a home  what will it take digital 45","0.6382978723404256","0.6382978723404256"
"WekaMatchingRule","deezer_24399","musico_10340","0.598848802436112","0","the kinks","the kinks","the kinks","the kinks","1.0","1.0","tired of waiting for you","tired of waiting for you","tired of waiting for you","tired of waiting for you","1.0","1.0","2010-06-29T00:00","1965-03-05T00:00","2010-06-29T00:00","1965-03-05T00:00","0.0","0.0",,,"kinda kinks deluxe","kinda kinks","0.6111111111111112","0.6111111111111112"
"WekaMatchingRule","deezer_3639","musico_6295","0.9976608212798946","1","culture club","culture club","culture club","culture club","1.0","1.0","it's a miracle","it's a miracle","its a miracle","its a miracle","1.0","1.0","1993-11-02T00:00","1993-01-01T00:00","1993-11-02T00:00","1993-01-01T00:00","1.0","1.0",,,"at worstthe best of boy george and culture club","at worstthe best of boy george and culture club","1.0","1.0"
"WekaMatchingRule","deezer_12402","musico_3499","8.302758407260843E-4",,"the buggles","faith evans","the buggles","faith evans","0.0","0.0","i love you (miss robot)","i love you","i love you ","i love you","0.4347826086956522","0.4347826086956522","1999-03-17T00:00","2001-01-01T00:00","1999-03-17T00:00","2001-01-01T00:00","0.0","0.0",,,"the age of plastic","faithfully","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","deezer_16287","musico_9279",,"0","george strait","tommy james","george strait","tommy james","0.0","0.0","give it away","adrienne","give it away","adrienne","0.08333333333333337","0.08333333333333337","2006-10-03T00:00","1971-08-01T00:00","2006-10-03T00:00","1971-08-01T00:00","0.0","0.0",,,"it just comes natural","christian of the world","0.13636363636363635","0.13636363636363635"
"WekaMatchingRule","deezer_6598","musico_2644","2.75408040050506E-4",,"lifehouse","cherish","lifehouse","cherish","0.0","0.0","undone","unappreciated","undone","unappreciated","0.23076923076923073","0.23076923076923073","2005-03-22T00:00","2006-01-01T00:00","2005-03-22T00:00","2006-01-01T00:00","0.0","0.0",,,"lifehouse","unappreciated","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","deezer_7288","musico_2797","0.015465496537162421","0","kaskade","madonna","kaskade","madonna","0.0","0.0","sorry","sorry","sorry","sorry","1.0","1.0","2013-07-23T00:00","2005-11-11T00:00","2013-07-23T00:00","2005-11-11T00:00","0.0","0.0",,,"love mysterious","confessions on a dance floor","0.1785714285714286","0.1785714285714286"
"WekaMatchingRule","deezer_14768","musico_7838","0.0012449409583375464",,"james bay","dave mason","james bay","dave mason","0.0","0.0","let it go","let it go, let it flow","let it go","let it go let it flow","0.40909090909090906","0.40909090909090906","2015-03-23T00:00","1974-01-01T00:00","2015-03-23T00:00","1974-01-01T00:00","0.0","0.0",,,"chaos and the calm","the best of dave mason","0.2727272727272727","0.2727272727272727"
"WekaMatchingRule","deezer_2547","musico_9693","0.150194098833333",,"andy williams","andy williams","andy williams","andy williams","1.0","1.0","happy heart","happy heart","happy heart","happy heart","1.0","1.0","2000-01-24T00:00","2009-06-11T00:00","2000-01-24T00:00","2009-06-11T00:00","0.0","0.0",,,"honeyhappy heart","happy heart the best of andy williams","0.18918918918918914","0.18918918918918914"
"WekaMatchingRule","deezer_21662","musico_8996",,"0","dj kush smokah","rod stewart","dj kush smokah","rod stewart","0.0","0.0","devotion","angel","devotion","angel","0.0","0.0","2021-10-30T00:00","1972-01-01T00:00","2021-10-30T00:00","1972-01-01T00:00","0.0","0.0",,,"devotion","never a dull moment","0.21052631578947367","0.21052631578947367"
"WekaMatchingRule","deezer_423","musico_5234","0.0013013640395989985",,"sleepy brown","ub40","sleepy brown","ub40","0.0","0.0","the way you move (feat. sleepy brown)","the way you do the things you do","the way you move ","the way you do the things you do","0.45945945945945943","0.45945945945945943","2003-09-23T00:00","2000-01-01T00:00","2003-09-23T00:00","2000-01-01T00:00","0.0","0.0",,,"speakerboxxxthe love below","the very best of","0.23076923076923073","0.23076923076923073"
"WekaMatchingRule","deezer_15234","musico_971","0.9976608212798946","1","chris young","chris young","chris young","chris young","1.0","1.0","aw naw","aw naw","aw naw","aw naw","1.0","1.0","2013-09-16T00:00","2013-09-16T00:00","2013-09-16T00:00","2013-09-16T00:00","1.0","1.0",,,"am","am","1.0","1.0"
"WekaMatchingRule","deezer_18235","musico_6586","0.002661991217113817",,"joe public","wings","joe public","wings","0.0","0.0","live and learn","live and let die","live and learn","live and let die","0.6875","0.6875","1992-11-01T00:00","2016-06-10T00:00","1992-11-01T00:00","2016-06-10T00:00","0.0","0.0",,,"joe public","pure mccartney","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","deezer_12934","musico_5418",,"0","jimi hendrix","bad english","jimi hendrix","bad english","0.0","0.0","angel","when i see you smile","angel","when i see you smile","0.15000000000000002","0.15000000000000002","2010-01-01T00:00","1989-06-15T00:00","2010-01-01T00:00","1989-06-15T00:00","0.0","0.0",,,"experience hendrix the best of jimi hendrix","bad english","0.13953488372093026","0.13953488372093026"
"WekaMatchingRule","deezer_12371","musico_4635","5.348069858132497E-4",,"stevie wonder","liz phair","stevie wonder","liz phair","0.0","0.0","sugar","supernova","sugar","supernova","0.33333333333333337","0.33333333333333337","2006-02-06T00:00","1994-01-01T00:00","2006-02-06T00:00","1994-01-01T00:00","0.0","0.0",,,"motown made to measure","whipsmart","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","deezer_7089","musico_3033","0.6835966590903312","0","avril lavigne","avril lavigne","avril lavigne","avril lavigne","1.0","1.0","don't tell me","don't tell me","dont tell me","dont tell me","1.0","1.0","2013-03-15T00:00","2004-01-01T00:00","2013-03-15T00:00","2004-01-01T00:00","0.0","0.0",,,"let gounder my skin","under my skin","0.6842105263157895","0.6842105263157895"
"WekaMatchingRule","deezer_1192","musico_3084","0.0015597052429036245",,"the strokes","nickelback","the strokes","nickelback","0.0","0.0","soma","someday","soma","someday","0.5714285714285714","0.5714285714285714","2001-07-30T00:00","2003-09-23T00:00","2001-07-30T00:00","2003-09-23T00:00","0.0","0.0",,,"is this it","the long road","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","deezer_24409","musico_7059",,"0","crazy horse","aldo nova","crazy horse","aldo nova","0.0","0.0","downtown","fantasy","downtown","fantasy","0.25","0.25","1970-01-01T00:00","1982-01-01T00:00","1970-01-01T00:00","1982-01-01T00:00","0.0","0.0",,,"crazy horse","aldo nova","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","deezer_17168","musico_3831","0.009982542081852598",,"kaz hawkins","jo dee messina","kaz hawkins","jo dee messina","0.0","0.0","because you love me","because you love me","because you love me","because you love me","1.0","1.0","2017-01-21T00:00","1998-03-17T00:00","2017-01-21T00:00","1998-03-17T00:00","0.0","0.0",,,"feelin good","im alright","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","deezer_14065","musico_9276","2.1840067404091062E-4",,"the smashing pumpkins","tommy roe","the smashing pumpkins","tommy roe","0.0","0.0","perfect","pearl","perfect","pearl","0.2857142857142857","0.2857142857142857","2014-09-23T00:00","2000-01-01T00:00","2014-09-23T00:00","2000-01-01T00:00","0.0","0.0",,,"adore 2014 remaster","dizzy","0.052631578947368474","0.052631578947368474"
