"deezer_14949","musico_888","1.0"
"deezer_15587","musico_1521","1.0"
"deezer_3644","musico_5024","0.8"
"deezer_15728","musico_1790","1.0"
"deezer_18108","musico_4785","1.0"
"deezer_22420","musico_9271","0.8"
"deezer_17756","musico_4494","0.9000000000000001"
"deezer_16311","musico_2431","0.8"
"deezer_449","musico_3766","1.0"
"deezer_19119","musico_6095","0.8"
"deezer_20245","musico_7310","0.8"
"deezer_25629","musico_10793","0.95"
"deezer_19094","musico_5309","1.0"
"deezer_15200","musico_1089","1.0"
"deezer_25080","musico_3500","0.8"
"deezer_16411","musico_2537","1.0"
"deezer_6186","musico_2754","1.0"
"deezer_18117","musico_4881","0.8"
"deezer_15986","musico_2167","0.8"
"deezer_15416","musico_1430","1.0"
"deezer_18107","musico_4871","0.8"
"deezer_13948","musico_1745","0.8"
"deezer_19553","musico_6589","0.8"
"deezer_20252","musico_7326","0.8"
"deezer_18833","musico_5767","1.0"
"deezer_21474","musico_8482","1.0"
"deezer_14624","musico_377","0.8400000000000001"
"deezer_14513","musico_228","1.0"
"deezer_18981","musico_4759","1.0"
"deezer_10116","musico_4628","1.0"
"deezer_14512","musico_227","1.0"
"deezer_17262","musico_3971","0.8"
"deezer_26066","musico_10952","1.0"
"deezer_19941","musico_7003","0.8"
"deezer_15452","musico_1475","1.0"
"deezer_178","musico_2743","1.0"
"deezer_12357","musico_4084","0.8"
"deezer_8212","musico_5472","0.8"
"deezer_16750","musico_3341","1.0"
"deezer_3379","musico_5173","1.0"
"deezer_26139","musico_2739","1.0"
"deezer_17816","musico_4550","1.0"
"deezer_8833","musico_4603","1.0"
"deezer_14696","musico_612","1.0"
"deezer_16134","musico_2292","1.0"
"deezer_17787","musico_4528","1.0"
"deezer_6959","musico_52","0.8"
"deezer_14695","musico_611","1.0"
"deezer_15736","musico_1587","1.0"
"deezer_23939","musico_10238","0.8"
"deezer_17412","musico_4059","1.0"
"deezer_15735","musico_1586","1.0"
"deezer_9306","musico_9785","0.8"
"deezer_16379","musico_2676","1.0"
"deezer_22252","musico_9144","0.8"
"deezer_9202","musico_3424","1.0"
"deezer_17807","musico_4549","1.0"
"deezer_23016","musico_10428","0.8"
"deezer_16317","musico_2659","1.0"
"deezer_22447","musico_9296","0.8"
"deezer_18647","musico_5359","1.0"
"deezer_12817","musico_2264","1.0"
"deezer_14852","musico_580","1.0"
"deezer_11512","musico_3275","1.0"
"deezer_15467","musico_1485","1.0"
"deezer_6256","musico_605","1.0"
"deezer_15760","musico_1833","0.8181818181818181"
"deezer_14858","musico_804","1.0"
"deezer_14633","musico_457","1.0"
"deezer_15033","musico_776","1.0"
"deezer_1861","musico_3068","1.0"
"deezer_17886","musico_4054","0.8"
"deezer_15803","musico_5748","1.0"
"deezer_6459","musico_3513","1.0"
"deezer_26214","musico_11070","1.0"
"deezer_22186","musico_9073","1.0"
"deezer_15683","musico_1662","1.0"
"deezer_17032","musico_3697","0.8"
"deezer_14547","musico_5322","1.0"
"deezer_15404","musico_1420","0.8171428571428572"
"deezer_14984","musico_939","1.0"
"deezer_16320","musico_2663","1.0"
"deezer_15405","musico_1421","1.0"
"deezer_17777","musico_4515","0.8"
"deezer_18419","musico_5254","0.8"
"deezer_216","musico_3089","1.0"
"deezer_22674","musico_9440","1.0"
"deezer_16499","musico_2933","1.0"
"deezer_24367","musico_9964","0.8"
"deezer_18315","musico_5105","1.0"
"deezer_21819","musico_8735","0.8"
"deezer_20041","musico_7072","0.8"
"deezer_16584","musico_2843","1.0"
"deezer_15048","musico_1017","1.0"
"deezer_16643","musico_3100","1.0"
"deezer_14647","musico_530","1.0"
"deezer_5396","musico_8328","1.0"
"deezer_2946","musico_9156","0.8"
"deezer_14563","musico_390","1.0"
"deezer_26069","musico_2301","1.0"
"deezer_14566","musico_391","1.0"
"deezer_25985","musico_10914","0.8060606060606061"
"deezer_1850","musico_7560","0.8"
"deezer_14490","musico_334","1.0"
"deezer_26150","musico_11017","0.8"
"deezer_14818","musico_753","1.0"
"deezer_25988","musico_10917","1.0"
"deezer_2160","musico_3120","1.0"
"deezer_26519","musico_11072","1.0"
"deezer_19365","musico_6390","0.8"
"deezer_19413","musico_5146","1.0"
"deezer_8278","musico_7644","1.0"
"deezer_18842","musico_5779","0.8"
"deezer_14243","musico_25","1.0"
"deezer_14242","musico_24","0.8"
"deezer_14620","musico_378","1.0"
"deezer_24273","musico_10389","0.8"
"deezer_24341","musico_10415","0.8"
"deezer_15443","musico_1244","0.9000000000000001"
"deezer_21371","musico_8293","0.8"
"deezer_9509","musico_3925","1.0"
"deezer_16131","musico_2250","1.0"
"deezer_13069","musico_3888","0.8"
"deezer_16466","musico_2722","0.8"
"deezer_15697","musico_1544","1.0"
"deezer_11719","musico_4913","0.8"
"deezer_3973","musico_4728","0.8"
"deezer_1814","musico_2997","0.8"
"deezer_20260","musico_7256","0.8"
"deezer_20860","musico_7418","0.8"
"deezer_12","musico_2192","0.8"
"deezer_14660","musico_204","1.0"
"deezer_17793","musico_4538","1.0"
"deezer_26548","musico_11263","1.0"
"deezer_14493","musico_336","1.0"
"deezer_15417","musico_1435","1.0"
"deezer_12657","musico_9958","0.8"
"deezer_1817","musico_2996","0.8"
"deezer_13","musico_2191","0.8"
"deezer_14245","musico_27","1.0"
"deezer_17571","musico_4267","1.0"
"deezer_856","musico_6359","1.0"
"deezer_16037","musico_2193","0.8"
"deezer_15322","musico_1252","1.0"
"deezer_14299","musico_96","1.0"
"deezer_15040","musico_1011","1.0"
"deezer_5973","musico_11065","0.8"
"deezer_15448","musico_1466","1.0"
"deezer_25534","musico_7343","1.0"
"deezer_15015","musico_972","1.0"
"deezer_15047","musico_1016","1.0"
"deezer_18380","musico_5177","0.8"
"deezer_16890","musico_3443","1.0"
"deezer_17747","musico_4480","0.8"
"deezer_18400","musico_5190","1.0"
"deezer_15824","musico_6625","1.0"
"deezer_14871","musico_300","1.0"
"deezer_21513","musico_8518","0.8"
"deezer_15063","musico_876","1.0"
"deezer_886","musico_2299","0.8"
"deezer_17509","musico_4194","0.8451612903225807"
"deezer_423","musico_3122","1.0"
"deezer_14517","musico_355","1.0"
"deezer_16442","musico_2834","1.0"
"deezer_26153","musico_11018","1.0"
"deezer_21475","musico_8486","0.8"
"deezer_15054","musico_1331","1.0"
"deezer_21949","musico_8821","1.0"
"deezer_16614","musico_2871","1.0"
"deezer_23636","musico_10089","0.8"
"deezer_18071","musico_4669","0.8"
"deezer_25636","musico_10799","0.9657142857142857"
"deezer_14842","musico_594","1.0"
"deezer_24432","musico_9857","0.8"
"deezer_18507","musico_8752","0.8"
"deezer_6254","musico_607","1.0"
"deezer_15203","musico_916","1.0"
"deezer_16878","musico_3514","0.8"
"deezer_14636","musico_458","1.0"
"deezer_14857","musico_801","1.0"
"deezer_14960","musico_912","1.0"
"deezer_17941","musico_4688","1.0"
"deezer_16426","musico_2815","1.0"
"deezer_16661","musico_3077","0.8"
"deezer_22676","musico_9441","1.0"
"deezer_21450","musico_8465","0.8"
"deezer_15456","musico_1477","1.0"
"deezer_986","musico_4249","1.0"
"deezer_1638","musico_3384","1.0"
"deezer_13648","musico_3593","1.0"
"deezer_13649","musico_3594","1.0"
"deezer_8463","musico_9262","1.0"
"deezer_21532","musico_9659","0.8"
"deezer_14944","musico_803","1.0"
"deezer_13068","musico_3889","0.8"
"deezer_18320","musico_5113","0.8"
"deezer_2054","musico_3589","1.0"
"deezer_19292","musico_6239","0.8"
"deezer_6864","musico_3419","1.0"
"deezer_18058","musico_4821","1.0"
"deezer_22172","musico_8913","0.8"
"deezer_15428","musico_1314","1.0"
"deezer_2296","musico_3391","1.0"
"deezer_22250","musico_9141","0.8"
"deezer_22449","musico_9297","0.8"
"deezer_25992","musico_1844","0.9800000000000001"
"deezer_20810","musico_7819","1.0"
"deezer_19131","musico_6110","0.8"
"deezer_25691","musico_10818","0.96"
"deezer_21463","musico_8475","1.0"
"deezer_26173","musico_11038","1.0"
"deezer_14244","musico_26","1.0"
"deezer_15503","musico_1528","1.0"
"deezer_16268","musico_2562","0.8"
"deezer_14425","musico_270","1.0"
"deezer_15442","musico_1462","1.0"
"deezer_10038","musico_3950","1.0"
"deezer_16368","musico_2667","0.8"
"deezer_16640","musico_3141","1.0"
"deezer_10511","musico_4149","1.0"
"deezer_21471","musico_8480","0.8"
"deezer_18565","musico_5271","0.8"
"deezer_15029","musico_913","1.0"
"deezer_17065","musico_3730","1.0"
"deezer_24993","musico_10587","1.0"
"deezer_16528","musico_1886","1.0"
"deezer_17939","musico_4587","1.0"
"deezer_15189","musico_1154","0.8"
"deezer_16864","musico_3496","1.0"
"deezer_18901","musico_5839","1.0"
"deezer_6570","musico_3055","1.0"
"deezer_21417","musico_8413","0.8"
"deezer_15769","musico_1878","1.0"
"deezer_15345","musico_1327","1.0"
